,Principal Approve Amount,Principal Amount,Repayment Tenor Month Number,Gender,Occupation Description,Total Income Amount (Month),Collateral Type Code,Vehicle Brand,Vehicle Model,Vehicle Release Year,Vehicle Sub Model,Evaluation Amount,System CAR Code (Daily),System CAR Code Date,Final CAR Code Previous Month,DPD,age,Vehicle Age
1320,170000.0,170000.0,60,F,พนักงานบริษัท,19600.0,CAR,TOYOTA,VIOS,2013,DX,274000,S1,2022-11-17,S1,PL,47,10
1321,287000.0,287000.0,60,F,เกษตรกร,20000.0,PU,TOYOTA,HILUX VIGO,2013,FF,410000,S1,2022-12-26,S1,PL,61,10
1322,100000.0,86350.82,24,M,STREET VENDOR,30000.0,VAN,TOYOTA,COMMUTER,2005,FF,247500,S1,2022-09-05,S1,PL,71,18
1323,233000.0,231581.08,60,M,พนักงานบริษัท,28000.0,PU,MAZDA,BT-50PRO,2013,CC,346500,S1,2022-10-10,S1,PL,45,10
1324,110000.0,109450.2,60,M,พนักงานบริษัท,15000.0,CAR,NISSAN,MARCH,2011,AU,177500,S1,2022-11-07,S1,PL,28,12
1325,20000.0,19553.71,24,M,เกษตรกร,12000.0,MC,HONDA,WAVE 110I,2021,CH,38000,S1,2022-11-02,S1,PL,40,2
1326,99000.0,99000.0,24,M,พนักงานบริษัท,30000.0,PU,CHEVROLET,COLORADO,2016,BF,326500,S1,2022-12-27,S1,PL,33,7
1327,200000.0,180339.4,24,M,STREET VENDOR,30000.0,PU,TOYOTA,FORTUNER,2015,FO,729000,S1,2022-09-19,S1,PL,60,8
1328,30000.0,27887.45,24,M,พนักงานบริษัท,18000.0,MC,HONDA,DREAM 110I,2018,DB,54000,S1,2022-12-18,S2,PL,30,5
1329,300000.0,300000.0,60,M,ข้าราชการ,18200.0,PU,ISUZU,D-MAX,2012,BQ,431500,S1,2022-11-10,S1,PL,53,11
1330,50000.0,48184.59,36,F,อื่นๆ,16000.0,MC,HONDA,PCX 160,2021,BS,77000,S1,2022-10-26,S1,PL,23,2
1331,200000.0,199580.94,60,F,STREET VENDOR,35000.0,CAR,TOYOTA,YARIS,2013,AR,277000,S1,2022-10-29,S1,PL,54,10
1332,36000.0,36000.0,36,M,อื่นๆ,15000.0,MC,YAMAHA,YZF R15,2017,CF,48500,S1,2022-12-26,S1,PL,28,6
1334,15000.0,14651.54,36,F,อาจารย์,20000.0,MC,HONDA,SCOOPY I,2009,BA,20500,S1,2022-09-09,S1,PL,37,14
1335,67600.0,67600.0,60,F,STREET VENDOR,30000.0,CAR,CHEVROLET,CAPTIVA,2008,AA,225500,S1,2022-11-07,S1,PL,44,15
1336,30500.0,30486.62,24,F,เกษตรกร,15000.0,MC,HONDA,SUPER CUB 110I,2021,CA,41000,S1,2022-09-14,S1,PL,63,2
1337,196000.0,195994.98,60,F,พนักงานบริษัท,20000.0,PU,MAZDA,BT-50PRO,2012,AL,280000,S1,2022-08-27,S1,PL,39,11
1338,165000.0,165000.0,60,M,เกษตรกร,25000.0,TRUCK,ISUZU,NKR71L,2005,BA,220000,S1,2022-10-28,S1,PL,56,18
1339,150000.0,150000.0,60,F,พนักงานบริษัท,11845.0,PU,TOYOTA,HILUX VIGO,2014,BM,300500,S1,2022-12-06,S1,PL,50,9
1340,34000.0,27829.7,18,M,พนักงานบริษัท,35000.0,MC,YAMAHA,GRAND FILANO 125,2018,AT,49000,S1,2022-08-01,S1,PL,45,5
1341,20000.0,19044.78,36,F,อื่นๆ,9000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S1,2022-08-22,S1,PL,53,4
1342,8000.0,5610.44,12,F,อื่นๆ,20000.0,MC,HONDA,WAVE 110 I,2014,CH,35000,S1,2022-07-23,S1,PL,50,9
1343,200000.0,188173.08,60,M,STREET VENDOR,30000.0,PU,ISUZU,D-MAX,2012,BV,352000,S1,2022-06-30,S1,PL,40,11
1344,270000.0,266861.39,60,F,พนักงานบริษัท,10000.0,CAR,TOYOTA,YARISATIV,2017,EB,360500,S1,2022-08-24,S1,PL,32,6
1345,300000.0,297191.53,48,M,พนักงานบริษัท,40000.0,PU,TOYOTA,HILUX VIGO,2013,EV,436000,S1,2022-11-17,S1,PL,49,10
1347,33000.0,33000.0,36,F,STREET VENDOR,7500.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S1,2022-12-20,S1,PL,46,4
1348,180000.0,180000.0,60,M,พนักงานบริษัท,15000.0,VAN,TOYOTA,HIACE,2003,ER,239000,S1,2022-11-09,S1,PL,52,20
1349,13500.0,12617.0,24,F,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2008,AA,18000,S1,2022-09-21,S1,PL,46,15
1350,127000.0,124928.92,60,M,STREET VENDOR,15000.0,PU,TOYOTA,HILUX VIGO,2007,CM,181500,S1,2022-08-16,S1,PL,62,16
1351,69000.0,67119.63,36,F,พนักงานบริษัท,25000.0,CAR,TOYOTA,COROLLA ALTIS,2004,AV,138500,S1,2022-12-20,S2,PL,44,19
1352,27800.0,27131.11,36,F,STREET VENDOR,25000.0,MC,YAMAHA,M-SLAZ 150,2016,AR,37000,S1,2022-08-10,S1,PL,37,7
1353,15000.0,14486.75,24,M,อื่นๆ,12000.0,PU,TOYOTA,HILUX TIGER,2004,BT,193000,S1,2022-11-08,S1,PL,32,19
1354,29000.0,29000.0,12,F,พนักงานบริษัท,31000.0,CAR,NISSAN,SUNNY,2003,AC,111000,S1,2022-12-26,S1,PL,47,20
1355,170000.0,170000.0,60,F,เกษตรกร,25000.0,PU,ISUZU,D-MAX,2006,CA,254500,S1,2022-12-14,S1,PL,42,17
1356,80000.0,66852.85,12,M,พนักงานบริษัท,18000.0,PU,ISUZU,D-MAX,2013,BR,374500,S1,2022-11-13,S1,PL,36,10
1357,22000.0,22000.0,36,F,เกษตรกร,18000.0,MC,HONDA,WAVE 110 I,2013,BW,35000,S1,2022-12-21,S1,PL,34,10
1358,12000.0,10402.08,18,F,พนักงานบริษัท,12000.0,MC,HONDA,CLICK 110I,2009,AE,16500,S1,2022-08-10,S1,PL,35,14
1359,13500.0,13083.09,36,M,เกษตรกร,20000.0,MC,HONDA,CLICK 110I,2010,AC,18000,S1,2022-09-20,S1,PL,55,13
1360,27700.0,26184.55,18,F,พนักงานบริษัท,17500.0,MC,HONDA,WAVE 110 I,2015,CK,37000,S1,2022-12-13,S1,PL,32,8
1361,173600.0,173536.39,60,F,STREET VENDOR,15000.0,PU,TOYOTA,HILUX VIGO,2008,BZ,248000,S1,2022-08-03,S1,PL,45,15
1362,29000.0,29000.0,36,F,อื่นๆ,9800.0,MC,HONDA,WAVE 110 I,2017,CT,41000,S1,2022-12-01,S1,PL,40,6
1364,240000.0,240000.0,60,F,พนักงานบริษัท,12000.0,CAR,TOYOTA,VIOS,2015,DL,319000,S1,2022-12-04,S1,PL,31,8
1365,10000.0,8643.04,18,M,อื่นๆ,15000.0,MC,SUZUKI,GSX-R 150,2017,AE,36000,S1,2022-09-05,S1,PL,28,6
1366,24000.0,23611.21,36,F,เกษตรกร,13000.0,MC,SUZUKI,SMASH 115,2019,BI,34500,S1,2022-11-24,S1,PL,37,4
1367,32000.0,31890.09,36,M,อื่นๆ,15000.0,MC,YAMAHA,EXCITER 150,2019,CU,43000,S1,2022-10-24,S1,PL,26,4
1368,177000.0,177000.0,60,M,อื่นๆ,18000.0,PU,ISUZU,D-MAX,2006,CQ,221500,S1,2022-12-08,S1,PL,44,17
1370,170000.0,167254.62,60,M,อาจารย์,36720.0,PU,TOYOTA,HILUX VIGO,2005,CK,253000,S1,2022-09-05,S1,PL,38,18
1371,67000.0,67000.0,36,F,พนักงานบริษัท,12450.0,MC,HONDA,CRF 250,2016,AW,89500,S1,2022-12-26,S1,PL,51,7
1372,30000.0,28080.13,24,F,พนักงานบริษัท,12000.0,MC,YAMAHA,AEROX 155,2019,AF,47000,S1,2022-10-22,S1,PL,36,4
1373,31500.0,31121.49,36,F,STREET VENDOR,30000.0,MC,HONDA,WAVE 110 I,2018,DG,42000,S1,2022-10-17,S1,PL,25,5
1374,30000.0,28530.64,36,F,STREET VENDOR,12000.0,MC,HONDA,PCX 150,2016,CF,56000,S1,2022-08-09,S1,PL,51,7
1377,30000.0,29200.76,36,M,อื่นๆ,17000.0,MC,HONDA,WAVE 110 I,2017,CR,40000,S1,2022-12-06,S1,PL,27,6
1378,100000.0,100000.0,24,M,STREET VENDOR,16000.0,CAR,MAZDA,3,2011,AK,238500,S1,2022-12-26,S1,PL,50,12
1379,200000.0,198385.72,48,F,พนักงานบริษัท,15000.0,PU,ISUZU,D-MAX,2013,BR,374500,S1,2022-10-05,S1,PL,41,10
1380,30000.0,28027.46,30,M,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2016,CM,40000,S1,2022-09-05,S1,PL,56,7
1381,250000.0,247093.92,60,F,เกษตรกร,25000.0,PU,TOYOTA,HILUX VIGO,2013,ER,395000,S1,2022-09-09,S1,PL,46,10
1383,26700.0,26525.41,60,F,พนักงานบริษัท,27000.0,CAR,TOYOTA,SOLUNA,2001,DU,89000,S1,2022-11-18,S1,PL,41,22
1384,139000.0,137075.81,48,M,พนักงานบริษัท,17000.0,CAR,TOYOTA,VIOS,2007,DN,184500,S1,2022-09-07,S1,PL,37,16
1385,33700.0,33700.0,24,F,STREET VENDOR,20000.0,MC,HONDA,WAVE 110 I,2020,EI,45000,S1,2022-11-30,S1,PL,55,3
1386,14500.0,13708.06,24,M,STREET VENDOR,12000.0,MC,YAMAHA,FINO 115,2013,AJ,19500,S1,2022-10-06,S1,PL,62,10
1387,31500.0,31500.0,36,M,พนักงานบริษัท,30000.0,MC,HONDA,CLICK 125I,2019,BD,42000,S1,2022-09-25,S1,PL,41,4
1388,100000.0,96972.78,24,F,พนักงานบริษัท,20480.0,CAR,HONDA,CITY,2005,CX,144500,S1,2022-11-24,S1,PL,31,18
1390,200000.0,200000.0,60,M,อื่นๆ,30000.0,PU,ISUZU,D-MAX,2008,AY,296000,S1,2022-12-12,S1,PL,40,15
1391,250000.0,250000.0,60,M,STREET VENDOR,18000.0,PU,ISUZU,D-MAX,2013,CC,466500,S1,2022-11-29,S1,PL,40,10
1392,13000.0,13000.0,36,M,อื่นๆ,7000.0,MC,HONDA,SONIC,2007,AD,20000,S1,2022-12-22,S1,PL,34,16
1393,33000.0,31871.41,30,F,พนักงานบริษัท,17000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S1,2022-12-18,S1,PL,34,4
1394,161000.0,161000.0,60,F,STREET VENDOR,30000.0,CAR,MITSUBISHI,ATTRAGE,2013,BO,229000,S1,2022-10-05,S1,PL,32,10
1395,99700.0,99700.0,48,M,อื่นๆ,20000.0,PU,ISUZU,DRAGON POWER,2000,ET,165000,S1,2022-10-12,S1,PL,29,23
1396,34000.0,33983.3,24,M,อื่นๆ,20000.0,MC,YAMAHA,GRAND FILANO 125,2019,AY,46500,S1,2022-11-26,S2,PL,31,4
1397,60000.0,60000.0,24,F,บุคลากรทางการแพทย์,10000.0,CAR,HONDA,CITY,2007,BM,173500,S1,2022-12-27,S1,PL,36,16
1398,33000.0,32694.56,36,F,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2020,EG,44000,S1,2022-10-24,S1,PL,28,3
1399,156000.0,156000.0,60,F,พนักงานบริษัท,9340.0,PU,MITSUBISHI,TRITON,2013,BB,267000,S1,2022-12-07,S1,PL,38,10
1400,295000.0,295000.0,60,F,อื่นๆ,20000.0,PU,TOYOTA,HILUX VIGO,2011,EO,393000,S1,2022-11-28,S1,PL,30,12
1401,160000.0,158407.61,48,F,เกษตรกร,40000.0,PU,TOYOTA,HILUX VIGO,2011,EK,205000,S1,2022-11-18,S1,PL,54,12
1403,125000.0,124947.21,60,F,พนักงานบริษัท,18000.0,PU,TOYOTA,HILUX TIGER,2002,DI,158000,S1,2022-09-15,S1,PL,33,21
1404,17600.0,16275.38,12,F,พนักงานบริษัท,20000.0,MC,YAMAHA,FINO (MLEKE),2010,AL,23500,S1,2022-11-21,S1,PL,35,13
1405,20000.0,18729.18,12,F,พนักงานบริษัท,15000.0,CAR,TOYOTA,COROLLA ALTIS,2004,AZ,131500,S1,2022-11-10,S1,PL,29,19
1406,190000.0,189916.17,60,F,STREET VENDOR,30000.0,PU,TOYOTA,HILUX VIGO,2007,CQ,237000,S1,2022-10-06,S1,PL,38,16
1407,38500.0,38500.0,24,M,อื่นๆ,15900.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S1,2022-12-06,S1,PL,23,5
1408,35000.0,33090.15,36,M,พนักงานบริษัท,15000.0,MC,VESPA,LX 125,2020,AE,69500,S1,2022-09-11,S1,PL,29,3
1409,150000.0,142107.93,18,M,เกษตรกร,33000.0,PU,TOYOTA,HILUX VIGO,2012,EA,278000,S1,2022-11-21,S1,PL,57,11
1410,25000.0,25000.0,36,M,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2013,BU,34000,S1,2022-11-24,S1,PL,47,10
1411,15000.0,15000.0,12,F,อื่นๆ,15000.0,MC,HONDA,MSX 125,2017,BP,28000,S1,2022-12-19,S1,PL,44,6
1412,29000.0,28846.89,36,F,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2016,CI,39000,S1,2022-10-07,S1,PL,26,7
1413,24700.0,23119.59,12,F,เกษตรกร,10000.0,MC,HONDA,SCOOPY I,2018,BZ,33000,S1,2022-09-08,S1,PL,54,5
1414,26600.0,26587.73,18,F,พนักงานบริษัท,17000.0,MC,HONDA,WAVE 110 I,2013,CC,35500,S1,2022-07-18,S1,PL,35,10
1415,17000.0,16010.91,12,F,STREET VENDOR,30000.0,MC,HONDA,SCOOPY I,2012,BT,28000,S1,2022-12-21,S2,PL,27,11
1416,94000.0,93083.65,60,F,อื่นๆ,16000.0,CAR,TOYOTA,VIOS,2008,AL,188000,S1,2022-08-19,S1,PL,55,15
1417,140000.0,140000.0,60,F,STREET VENDOR,13000.0,PU,TOYOTA,HILUX VIGO,2005,CR,185000,S1,2022-11-08,S1,PL,42,18
1418,27000.0,25879.8,36,F,STREET VENDOR,9000.0,MC,HONDA,WAVE 110 I,2015,CK,37000,S1,2022-07-20,S1,PL,45,8
1419,180000.0,177153.4,60,F,อาจารย์,27080.0,CAR,MG,MG3,2017,BC,261500,S1,2022-12-06,S1,PL,30,6
1420,30000.0,27849.64,36,F,เกษตรกร,25000.0,CAR,HONDA,CITY,2013,AT,282500,S1,2022-09-15,S1,PL,62,10
1421,31500.0,31500.0,24,M,พนักงานบริษัท,18000.0,MC,HONDA,WAVE 110 I,2018,DG,42000,S1,2022-12-21,S1,PL,32,5
1422,27000.0,27000.0,24,F,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S1,2022-12-19,S1,PL,58,11
1423,141000.0,140189.27,60,F,อาจารย์,39000.0,CAR,HONDA,CIVIC,2006,AA,202500,S1,2022-11-17,S1,PL,42,17
1426,31000.0,31000.0,36,M,อื่นๆ,20000.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S1,2022-09-17,S1,PL,40,6
1427,30000.0,30000.0,24,F,พนักงานบริษัท,12000.0,MC,HONDA,WAVE 110 I,2017,CT,41000,S1,2022-12-29,S1,PL,38,6
1430,19000.0,18143.11,36,F,อาจารย์,11540.0,MC,HONDA,WAVE 125 I,2014,CD,25500,S1,2022-09-05,S1,PL,36,9
1431,170000.0,168245.2,60,F,STREET VENDOR,10000.0,PU,TOYOTA,HILUX VIGO,2005,CO,215000,S1,2022-08-30,S1,PL,41,18
1432,10000.0,7858.99,12,F,เกษตรกร,7000.0,MC,HONDA,WAVE 110 I,2015,CM,38000,S1,2022-08-14,S1,PL,53,8
1433,140000.0,137052.05,60,F,STREET VENDOR,20000.0,CAR,TOYOTA,AVANZA,2010,AY,217500,S1,2022-07-25,S1,PL,50,13
1434,11000.0,10907.59,12,M,พนักงานบริษัท,20000.0,MC,GPX,DEMON 125,2016,AF,16000,S1,2022-10-21,S1,PL,26,7
1435,36300.0,35256.27,36,F,พนักงานรัฐวิสาหกิจ,12000.0,MC,HONDA,CLICK 150I,2019,BH,48500,S1,2022-10-01,S1,PL,25,4
1436,40000.0,37150.42,36,F,พนักงานบริษัท,12000.0,MC,HONDA,PCX 150,2016,CF,56000,S1,2022-08-13,S1,PL,26,7
1437,14000.0,12496.02,36,F,STREET VENDOR,15000.0,MC,HONDA,SCOOPY I,2013,BH,19000,S1,2022-07-31,S1,PL,49,10
1439,200000.0,200000.0,60,M,อื่นๆ,35000.0,PU,ISUZU,D-MAX,2012,CL,293000,S1,2022-10-24,S1,PL,41,11
1440,33000.0,32637.59,36,M,STREET VENDOR,30000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S1,2022-11-17,S1,PL,60,4
1441,5000.0,2159.66,12,M,พนักงานบริษัท,20000.0,MC,HONDA,WAVE 125 I,2006,AN,31000,S1,2022-10-29,S1,PL,26,17
1442,30600.0,29485.73,36,M,พนักงานบริษัท,11000.0,MC,HONDA,WAVE 125 I,2020,EC,40900,S1,2022-10-15,S1,PL,28,3
1443,250000.0,246521.89,48,F,พนักงานบริษัท,24000.0,CAR,MAZDA,2,2017,AO,396500,S1,2022-11-27,S1,PL,38,6
1444,80000.0,79280.33,60,F,พนักงานบริษัท,40000.0,CAR,HONDA,JAZZ,2004,AN,128000,S1,2022-11-28,S1,PL,38,19
1445,46000.0,45656.08,36,F,พนักงานบริษัท,20000.0,MC,HONDA,PCX 150,2019,DN,72000,S1,2022-10-31,S1,PL,35,4
1446,68900.0,68900.0,60,F,STREET VENDOR,15000.0,PU,CHEVROLET,COLORADO,2011,DG,229000,S1,2022-11-28,S1,PL,30,12
1447,235000.0,235000.0,60,F,STREET VENDOR,20000.0,CAR,MAZDA,2,2015,CA,335500,S1,2022-12-29,S1,PL,28,8
1448,126500.0,123155.38,48,M,ข้าราชการ,31340.0,CAR,TOYOTA,VIOS,2008,AL,188000,S1,2022-09-07,S1,PL,48,15
1449,30000.0,29042.42,36,M,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2016,CM,40000,S1,2022-10-10,S1,PL,55,7
1450,35000.0,35000.0,24,M,พนักงานบริษัท,15500.0,CAR,MITSUBISHI,LANCER,2004,AD,121000,S1,2022-12-22,S1,PL,52,19
1451,15700.0,15700.0,36,F,STREET VENDOR,20000.0,MC,HONDA,SCOOPY I,2010,BC,21000,S1,2022-11-28,S1,PL,48,13
1452,150000.0,150000.0,60,M,พนักงานบริษัท,12000.0,CAR,TOYOTA,VIOS,2011,BE,237500,S1,2022-12-14,S1,PL,38,12
1453,20600.0,15611.79,18,M,อื่นๆ,10000.0,MC,HONDA,SUPER CUB 110,2016,CC,27500,S1,2022-07-21,S1,PL,21,7
1455,17000.0,16217.05,36,F,เกษตรกร,10000.0,MC,HONDA,SCOOPY I,2012,BT,28000,S1,2022-09-10,S1,PL,53,11
1457,84000.0,80246.99,36,M,พนักงานบริษัท,19550.0,MC,HONDA,FORZA 300,2018,BK,112500,S1,2022-11-08,S1,PL,36,5
1458,15000.0,12769.3,12,M,พนักงานบริษัท,15000.0,MC,HONDA,WAVE 110 I,2013,BU,34000,S1,2022-10-17,S1,PL,27,10
1459,25000.0,22391.62,18,M,STREET VENDOR,35000.0,MC,YAMAHA,N-MAX 155,2017,CQ,46500,S1,2022-11-17,S1,PL,46,6
1460,127000.0,126966.07,60,F,พนักงานบริษัท,15000.0,CAR,TOYOTA,YARIS,2006,DH,170000,S1,2022-09-20,S1,PL,39,17
1461,36500.0,36500.0,36,F,เกษตรกร,15000.0,MC,HONDA,SCOOPY I,2010,AS,23000,S1,2022-11-24,S1,PL,49,13
1462,184000.0,184000.0,60,F,เกษตรกร,15000.0,PU,ISUZU,D-MAX,2005,BT,230500,S1,2022-09-18,S1,PL,61,18
1463,33200.0,33200.0,36,F,STREET VENDOR,15000.0,MC,HONDA,LEAD 125,2021,CT,44000,S1,2022-12-21,S1,PL,43,2
1464,27300.0,27300.0,18,F,พนักงานรัฐวิสาหกิจ,34000.0,MC,HONDA,SUPER CUB 110I,2018,CL,36500,S1,2022-12-23,S1,PL,33,5
1465,100000.0,93266.34,36,F,เกษตรกร,30000.0,PU,TOYOTA,HILUX VIGO,2011,DZ,396000,S1,2022-07-25,S1,PL,65,12
1466,230000.0,230000.0,60,F,เกษตรกร,30000.0,PU,ISUZU,D-MAX,2008,AY,296000,S1,2022-12-12,S1,PL,46,15
1467,60000.0,59973.34,36,M,เกษตรกร,20000.0,CAR,TOYOTA,VIOS,2006,AE,140000,S1,2022-10-07,S1,PL,29,17
1468,180000.0,180000.0,36,M,พนักงานบริษัท,25000.0,PU,TOYOTA,HILUX VIGO,2007,CQ,237000,S1,2022-12-28,S1,PL,48,16
1469,200000.0,200000.0,60,F,พนักงานบริษัท,20000.0,PU,TOYOTA,HILUX VIGO,2013,EM,356500,S1,2022-12-24,S1,PL,56,10
1470,30000.0,30000.0,12,M,อื่นๆ,30000.0,PU,TOYOTA,HILUX VIGO,2014,BX,403000,S1,2022-12-14,S1,PL,38,9
1471,120000.0,119566.45,36,F,STREET VENDOR,28000.0,PU,TOYOTA,HILUX TIGER,2004,BT,193000,S1,2022-10-18,S1,PL,49,19
1472,15000.0,15000.0,18,F,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2010,AG,20000,S1,2022-11-17,S1,PL,41,13
1473,31000.0,30987.41,36,F,อื่นๆ,15000.0,MC,HONDA,WAVE 110 I,2019,DO,42000,S1,2022-07-21,S1,PL,51,4
1474,18000.0,16128.62,24,F,อื่นๆ,12000.0,MC,HONDA,SCOOPY I,2016,BN,26000,S1,2022-09-30,S1,PL,31,7
1475,22000.0,20057.55,18,F,อื่นๆ,12000.0,MC,HONDA,WAVE 110 I,2013,BW,35000,S1,2022-10-08,S1,PL,44,10
1476,100000.0,96198.91,36,F,เกษตรกร,18000.0,PU,MITSUBISHI,TRITON,2012,BR,278500,S1,2022-10-31,S1,PL,41,11
1477,20000.0,19920.36,24,M,อื่นๆ,15000.0,MC,YAMAHA,AEROX 155,2020,AD,50000,S1,2022-08-18,S1,PL,44,3
1478,33700.0,33700.0,36,F,STREET VENDOR,23000.0,MC,HONDA,WAVE 110 I,2020,EI,45000,S1,2022-12-15,S1,PL,30,3
1479,15000.0,15000.0,36,M,พนักงานบริษัท,13500.0,MC,HONDA,SCOOPY I,2014,BX,20000,S1,2022-11-14,S1,PL,37,9
1480,50000.0,49922.32,36,M,พนักงานบริษัท,30000.0,CAR,KIA,PICANTO,2012,AG,169500,S1,2022-07-26,S1,PL,38,11
1481,31700.0,30860.37,36,F,อื่นๆ,8000.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S1,2022-12-14,S1,PL,57,6
1482,27000.0,26395.45,36,F,พนักงานบริษัท,14000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S1,2022-11-01,S1,PL,29,11
1483,27000.0,26008.89,36,F,เกษตรกร,11000.0,MC,YAMAHA,M-SLAZ 150,2016,AR,37000,S1,2022-10-19,S1,PL,53,7
1484,270000.0,265992.91,60,M,พนักงานบริษัท,20000.0,PU,TOYOTA,HILUX VIGO,2010,CV,338000,S1,2022-09-09,S1,PL,50,13
1485,24000.0,23862.6,36,M,พนักงานรัฐวิสาหกิจ,26930.0,MC,HONDA,PHANTOM 200,2008,AM,33000,S1,2022-11-08,S1,PL,43,15
1486,100000.0,100000.0,60,F,อื่นๆ,25600.0,CAR,HONDA,BRV,2018,AS,483500,S1,2022-12-08,S1,PL,52,5
1487,120000.0,119911.16,18,M,อื่นๆ,40000.0,PU,ISUZU,D-MAX,2009,AN,221000,S1,2022-07-17,S1,PL,43,14
1488,32000.0,31939.37,36,F,อื่นๆ,15000.0,MC,HONDA,CLICK 125I,2020,BI,43000,S1,2022-09-01,S1,PL,29,3
1489,150000.0,150000.0,60,F,STREET VENDOR,15800.0,CAR,TOYOTA,VIOS,2012,AY,235500,S1,2022-12-27,S1,PL,56,11
1490,15000.0,12123.39,18,F,อื่นๆ,30000.0,MC,YAMAHA,FINO 115,2014,AO,20000,S1,2022-08-15,S1,PL,53,9
1491,15000.0,11835.55,12,M,เกษตรกร,10000.0,MC,HONDA,MSX 125,2014,BB,26000,S1,2022-08-22,S1,PL,63,9
1492,30800.0,30800.0,36,F,STREET VENDOR,9000.0,MC,HONDA,SUPER CUB 110I,2021,CA,41000,S1,2022-11-22,S1,PL,62,2
1493,32000.0,29616.34,24,F,พนักงานบริษัท,14000.0,MC,HONDA,WAVE 110 I,2019,DT,44000,S1,2022-11-02,S1,PL,47,4
1496,30600.0,28861.26,24,F,อื่นๆ,14000.0,MC,HONDA,WAVE 125 I,2020,EC,40900,S1,2022-10-10,S1,PL,58,3
1498,14000.0,14000.0,36,F,พนักงานบริษัท,9000.0,MC,HONDA,WAVE 110 I,2014,CI,36000,S1,2022-12-26,S1,PL,34,9
1499,47000.0,45541.53,36,F,อื่นๆ,25000.0,PU,MITSUBISHI,STRADA,2004,AQ,157500,S1,2022-08-04,S1,PL,37,19
1500,120000.0,120000.0,60,F,ข้าราชการ,18000.0,CAR,MITSUBISHI,ATTRAGE,2013,BP,215500,S1,2022-10-24,S1,PL,35,10
1501,20000.0,20000.0,36,M,อื่นๆ,36000.0,MC,HONDA,WAVE 110 I,2013,BU,34000,S1,2022-11-11,S1,PL,31,10
1502,31000.0,26536.47,24,F,พนักงานรัฐวิสาหกิจ,20000.0,CAR,TOYOTA,VIOS,2006,AE,140000,S1,2022-09-02,S1,PL,32,17
1503,13000.0,12889.58,36,F,อื่นๆ,15000.0,MC,HONDA,WAVE 110 I,2009,AK,18000,S1,2022-10-17,S1,PL,51,14
1505,150000.0,149062.51,60,F,เกษตรกร,10000.0,PU,ISUZU,D-MAX,2004,BA,190500,S1,2022-08-10,S1,PL,60,19
1506,15000.0,14157.13,18,F,เกษตรกร,12600.0,MC,HONDA,WAVE 110 I,2014,CH,35000,S1,2022-12-12,S1,PL,62,9
1507,40000.0,39108.56,36,M,อื่นๆ,15000.0,MC,HONDA,PCX 150,2016,CF,56000,S1,2022-08-24,S1,PL,31,7
1508,32000.0,31289.47,36,F,พนักงานบริษัท,12000.0,MC,HONDA,WAVE 110 I,2018,DI,43000,S1,2022-08-17,S1,PL,23,5
1509,5000.0,4242.85,12,M,เกษตรกร,15000.0,MC,HONDA,WAVE 100,2006,AI,18000,S1,2022-10-31,S1,PL,52,17
1510,150000.0,148696.91,48,F,อื่นๆ,26830.0,PU,ISUZU,D-MAX,2003,AR,197500,S1,2022-09-02,S1,PL,41,20
1511,190000.0,185617.67,48,F,พนักงานบริษัท,13830.0,PU,TOYOTA,HILUX VIGO,2011,EI,242000,S1,2022-08-30,S1,PL,30,12
1512,18000.0,16445.55,24,M,พนักงานบริษัท,13000.0,MC,HONDA,SCOOPY I,2016,BN,26000,S1,2022-08-29,S1,PL,35,7
1515,270000.0,269990.21,60,F,อาจารย์,19780.0,PU,ISUZU,D-MAX,2012,CB,394500,S1,2022-10-15,S1,PL,39,11
1516,33200.0,32373.89,36,F,STREET VENDOR,14000.0,MC,HONDA,WAVE 110 I,2021,DM,44000,S1,2022-10-04,S1,PL,58,2
1517,18000.0,18000.0,36,M,พนักงานบริษัท,7000.0,MC,YAMAHA,FINO (MLEKE),2011,AD,24000,S1,2022-12-22,S1,PL,30,12
1518,147000.0,147000.0,60,M,อื่นๆ,18340.0,CAR,TOYOTA,VIOS,2009,BM,195000,S1,2022-12-07,S1,PL,33,14
1520,17000.0,16231.42,36,F,STREET VENDOR,25000.0,MC,YAMAHA,FINO (MLEKE),2010,AL,23500,S1,2022-11-09,S1,PL,61,13
1521,270000.0,269928.14,60,M,พนักงานบริษัท,23000.0,PU,ISUZU,D-MAX,2013,BS,395500,S1,2022-09-20,S1,PL,35,10
